university,week,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,treatment,week_id,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,treatment_percent,year,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,month,ihs_sexual_assault,ihs_alcohol_offense,ihs_theft,ihs_robbery_burglary,ihs_drug_offense,uni_month,sexual_assault_per100,alcohol_offense_per100,theft_per100,robbery_burglary_per100,drug_offense_per100,uni_year
University of Kansas,2017-05-01,0,0,2,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,5,0,0,0.8813735870195429,0,1.4436354751788103,275,0,0,3.6199095022624435,0,7.239819004524887,215
University of Kansas,2017-05-08,0,0,0,2,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,5,0,0,1.4436354751788103,0.8813735870195429,0,275,0,0,7.239819004524887,3.6199095022624435,0,215
University of Kansas,2017-05-15,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,5,0,0,1.4436354751788103,0,0,275,0,0,7.239819004524887,0,0,215
University of Kansas,2017-05-22,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,5,0,0,0,0,0,275,0,0,0,0,0,215
University of Kansas,2017-05-29,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,5,0,0,0,0,0,275,0,0,0,0,0,215
University of Kansas,2017-09-04,0,1,2,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,9,0,0.8813735870195429,1.4436354751788103,0,1.4436354751788103,276,0,3.6199095022624435,7.239819004524887,0,7.239819004524887,215
University of Kansas,2017-09-11,0,1,2,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,9,0,0.8813735870195429,0,0,1.4436354751788103,276,0,3.6199095022624435,0,0,7.239819004524887,215
University of Kansas,2017-09-18,0,1,2,0,2,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,9,0,0.8813735870195429,0,1.4436354751788103,1.4436354751788103,276,0,3.6199095022624435,0,7.239819004524887,7.239819004524887,215
University of Kansas,2017-09-25,0,2,1,0,0,2,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,9,0,1.4436354751788103,0,0,0.8813735870195429,276,0,7.239819004524887,0,0,3.6199095022624435,215
University of Kansas,2017-10-02,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,10,0,0,0,0,0.8813735870195429,277,0,0,0,0,3.6199095022624435,215
University of Kansas,2017-10-09,0,0,0,0,2,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,10,0,0,0,1.4436354751788103,0,277,0,0,0,7.239819004524887,0,215
University of Kansas,2017-10-16,0,0,1,2,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,10,0,0,1.4436354751788103,0.8813735870195429,0.8813735870195429,277,0,0,7.239819004524887,3.6199095022624435,3.6199095022624435,215
University of Kansas,2017-10-23,0,1,0,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,10,0,0.8813735870195429,0,0,0,277,0,3.6199095022624435,0,0,0,215
University of Kansas,2017-10-30,0,0,1,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,10,0,0,1.4436354751788103,0,0.8813735870195429,277,0,0,7.239819004524887,0,3.6199095022624435,215
University of Kansas,2017-11-06,0,0,0,0,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,11,0,0,0,0.8813735870195429,0,278,0,0,0,3.6199095022624435,0,215
University of Kansas,2017-11-13,0,1,2,2,1,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,11,0,0.8813735870195429,1.4436354751788103,0.8813735870195429,1.4436354751788103,278,0,3.6199095022624435,7.239819004524887,3.6199095022624435,7.239819004524887,215
University of Kansas,2017-11-20,0,1,0,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,11,0,0.8813735870195429,0.8813735870195429,0,0,278,0,3.6199095022624435,3.6199095022624435,0,0,215
University of Kansas,2017-11-27,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,11,0,0,0,0,0.8813735870195429,278,0,0,0,0,3.6199095022624435,215
University of Kansas,2017-12-04,0,1,1,1,1,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,12,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0.8813735870195429,279,0,3.6199095022624435,3.6199095022624435,3.6199095022624435,3.6199095022624435,215
University of Kansas,2017-12-11,0,0,0,1,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,12,0,0,0.8813735870195429,0.8813735870195429,0,279,0,0,3.6199095022624435,3.6199095022624435,0,215
University of Kansas,2017-12-18,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,12,0,0,0,0,0,279,0,0,0,0,0,215
University of Kansas,2017-12-25,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,12,0,0,0,0,0,279,0,0,0,0,0,215
University of Kansas,2018-01-01,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,1,0,0,0,0,0,271,0,0,0,0,0,216
University of Kansas,2018-01-08,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,1,0,0,0,0,0,271,0,0,0,0,0,216
University of Kansas,2018-01-15,0,1,0,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,1,0,0.8813735870195429,0,0,0,271,0,3.6114120621162873,0,0,0,216
University of Kansas,2018-01-22,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,1,0,0,0.8813735870195429,0,0,271,0,0,3.6114120621162873,0,0,216
University of Kansas,2018-01-29,0,0,0,0,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,1,0,0,0,0.8813735870195429,0,271,0,0,0,3.6114120621162873,0,216
University of Kansas,2018-02-05,0,0,1,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,2,0,0,1.4436354751788103,0,0.8813735870195429,272,0,0,7.222824124232575,0,3.6114120621162873,216
University of Kansas,2018-02-12,0,1,2,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,2,0,0.8813735870195429,0.8813735870195429,0,1.4436354751788103,272,0,3.6114120621162873,3.6114120621162873,0,7.222824124232575,216
University of Kansas,2018-02-19,0,0,1,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,2,0,0,0.8813735870195429,0,0.8813735870195429,272,0,0,3.6114120621162873,0,3.6114120621162873,216
University of Kansas,2018-02-26,0,0,0,0,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,2,0,0,0,0.8813735870195429,0,272,0,0,0,3.6114120621162873,0,216
University of Kansas,2018-03-05,0,0,2,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,3,0,0,0,0,1.4436354751788103,273,0,0,0,0,7.222824124232575,216
University of Kansas,2018-03-12,0,0,2,1,0,0,0,1,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0.2857142857142857,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,3,0,0,0.8813735870195429,0,1.4436354751788103,273,0,0,3.6114120621162873,0,7.222824124232575,216
University of Kansas,2018-03-19,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,3,0,0,0,0,0,273,0,0,0,0,0,216
University of Kansas,2018-03-26,0,1,0,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,3,0,0.8813735870195429,0.8813735870195429,0,0,273,0,3.6114120621162873,3.6114120621162873,0,0,216
University of Kansas,2018-04-02,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,4,0,0,0.8813735870195429,0,0,274,0,0,3.6114120621162873,0,0,216
University of Kansas,2018-04-09,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,4,0,0,0,0,0.8813735870195429,274,0,0,0,0,3.6114120621162873,216
University of Kansas,2018-04-16,0,1,1,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,4,0,0.8813735870195429,0,0,0.8813735870195429,274,0,3.6114120621162873,0,0,3.6114120621162873,216
University of Kansas,2018-04-23,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,4,0,0,1.4436354751788103,0,0,274,0,0,7.222824124232575,0,0,216
University of Kansas,2018-04-30,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,4,0,0,1.4436354751788103,0,0,274,0,0,7.222824124232575,0,0,216
University of Kansas,2018-05-07,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,5,0,0,0.8813735870195429,0,0,275,0,0,3.6114120621162873,0,0,216
University of Kansas,2018-05-14,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,5,0,0,1.4436354751788103,0,0,275,0,0,7.222824124232575,0,0,216
University of Kansas,2018-05-21,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,5,0,0,0.8813735870195429,0,0,275,0,0,3.6114120621162873,0,0,216
University of Kansas,2018-05-28,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,5,0,0,0,0,0,275,0,0,0,0,0,216
University of Kansas,2018-09-03,0,5,0,1,0,5,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,9,0,2.3124383412727525,0.8813735870195429,0,0,276,0,18.057060310581438,3.6114120621162873,0,0,216
University of Kansas,2018-09-10,0,6,2,1,4,6,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,9,0,2.4917798526449118,0.8813735870195429,2.0947125472611012,1.4436354751788103,276,0,21.668472372697725,3.6114120621162873,14.44564824846515,7.222824124232575,216
University of Kansas,2018-09-17,0,7,2,0,0,7,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,9,0,2.644120761058629,0,0,1.4436354751788103,276,0,25.27988443481401,0,0,7.222824124232575,216
University of Kansas,2018-09-24,0,4,0,2,0,4,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,9,0,2.0947125472611012,1.4436354751788103,0,0,276,0,14.44564824846515,7.222824124232575,0,0,216
University of Kansas,2018-10-01,0,2,1,0,0,2,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,10,0,1.4436354751788103,0,0,0.8813735870195429,277,0,7.222824124232575,0,0,3.6114120621162873,216
University of Kansas,2018-10-08,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,10,0,0,0,0,0,277,0,0,0,0,0,216
University of Kansas,2018-10-15,0,1,1,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,10,0,0.8813735870195429,1.4436354751788103,0,0.8813735870195429,277,0,3.6114120621162873,7.222824124232575,0,3.6114120621162873,216
University of Kansas,2018-10-22,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,10,0,0,0,0,0.8813735870195429,277,0,0,0,0,3.6114120621162873,216
University of Kansas,2018-10-29,2,1,0,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,10,1.4436354751788103,0.8813735870195429,0,0,0,277,7.222824124232575,3.6114120621162873,0,0,0,216
University of Kansas,2018-11-05,0,1,0,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2018,155317,65,19596,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27690,1150,1287,14693,12997,9477,10119,826,930,1645,6589,7206,19151,17333,8393,8940,19596,11,0,0.8813735870195429,0.8813735870195429,0,0,278,0,3.6114120621162873,3.6114120621162873,0,0,216
